x,y_obs,y_calc,y_bkg,struct_CaNi(PO3)4_15_sym,struct_NiO_225_sym
15.2606,2924.0,2855.04,2838.35,16.66,0.03
15.2715,2805.0,2853.78,2837.4,16.35,0.03
15.2823,2911.0,2852.54,2836.46,16.05,0.03
15.2932,3001.0,2851.31,2835.52,15.76,0.03
15.3041,3049.0,2850.09,2834.58,15.49,0.03
15.3149,2917.0,2848.89,2833.64,15.22,0.03
15.3258,2969.0,2847.69,2832.71,14.95,0.03
15.3367,2954.0,2846.51,2831.78,14.7,0.03
15.3475,3050.0,2845.34,2830.86,14.46,0.03
15.3584,2928.0,2844.19,2829.94,14.22,0.03
15.3693,2892.0,2843.04,2829.02,13.99,0.03
15.3801,2990.0,2841.9,2828.1,13.77,0.03
15.391,2998.0,2840.78,2827.19,13.56,0.03
15.4019,2952.0,2839.66,2826.28,13.35,0.03
15.4127,2830.0,2838.55,2825.37,13.15,0.03
15.4236,2925.0,2837.45,2824.47,12.95,0.03
15.4345,2870.0,2836.36,2823.57,12.77,0.03
15.4453,2892.0,2835.28,2822.67,12.58,0.03
15.4562,2939.0,2834.21,2821.78,12.4,0.03
15.4671,2867.0,2833.15,2820.89,12.23,0.03
15.4779,2830.0,2832.1,2820.01,12.06,0.03
15.4888,2847.0,2831.05,2819.12,11.9,0.03
15.4997,2793.0,2830.01,2818.24,11.74,0.03
15.5105,2873.0,2828.99,2817.37,11.59,0.03
15.5214,2908.0,2827.96,2816.49,11.44,0.03
15.5322,2878.0,2826.95,2815.62,11.3,0.03
15.5431,2816.0,2825.94,2814.76,11.16,0.03
15.554,2824.0,2824.95,2813.9,11.02,0.03
15.5648,2735.0,2823.95,2813.04,10.89,0.03
15.5757,2876.0,2822.97,2812.18,10.76,0.03
15.5866,2796.0,2821.99,2811.33,10.64,0.03
15.5974,2823.0,2821.02,2810.48,10.52,0.03
15.6083,2844.0,2820.06,2809.63,10.4,0.03
15.6192,2720.0,2819.1,2808.79,10.29,0.03
15.63,2831.0,2818.16,2807.95,10.17,0.03
15.6409,2891.0,2817.21,2807.12,10.07,0.03
15.6518,2828.0,2816.28,2806.29,9.96,0.03
15.6626,2902.0,2815.35,2805.46,9.86,0.03
15.6735,2885.0,2814.43,2804.63,9.76,0.03
15.6844,2749.0,2813.51,2803.81,9.67,0.03
15.6952,2821.0,2812.6,2802.99,9.58,0.03
15.7061,2769.0,2811.7,2802.18,9.49,0.03
15.717,2830.0,2810.8,2801.37,9.4,0.03
15.7278,2891.0,2809.91,2800.56,9.32,0.03
15.7387,2838.0,2809.02,2799.76,9.23,0.03
15.7496,2846.0,2808.14,2798.96,9.16,0.03
15.7604,2756.0,2807.27,2798.16,9.08,0.03
15.7713,2860.0,2806.4,2797.37,9.0,0.03
15.7822,2826.0,2805.54,2796.58,8.93,0.03
15.793,2780.0,2804.68,2795.79,8.86,0.03
15.8039,2790.0,2803.83,2795.01,8.79,0.03
15.8148,2748.0,2802.99,2794.23,8.73,0.03
15.8256,2818.0,2802.15,2793.46,8.67,0.03
15.8365,2769.0,2801.32,2792.68,8.6,0.03
15.8474,2711.0,2800.49,2791.92,8.54,0.03
15.8582,2815.0,2799.67,2791.15,8.49,0.03
15.8691,2856.0,2798.86,2790.39,8.44,0.03
15.88,2809.0,2798.04,2789.63,8.38,0.03
15.8908,2957.0,2797.23,2788.88,8.33,0.03
15.9017,2789.0,2796.43,2788.13,8.27,0.03
15.9126,2769.0,2795.63,2787.38,8.22,0.03
15.9234,2751.0,2794.84,2786.64,8.18,0.03
15.9343,2834.0,2794.06,2785.9,8.13,0.03
15.9452,2802.0,2793.28,2785.16,8.08,0.03
15.956,2813.0,2792.5,2784.43,8.04,0.03
15.9669,2705.0,2791.73,2783.7,8.0,0.03
15.9778,2829.0,2790.97,2782.98,7.96,0.03
15.9886,2757.0,2790.21,2782.25,7.93,0.03
15.9995,2782.0,2789.46,2781.54,7.89,0.03
16.0104,2657.0,2788.71,2780.82,7.86,0.03
16.0212,2725.0,2787.97,2780.11,7.83,0.03
16.0321,2757.0,2787.24,2779.41,7.81,0.03
16.043,2822.0,2786.51,2778.7,7.78,0.03
16.0538,2736.0,2785.79,2778.0,7.76,0.03
16.0647,2760.0,2785.07,2777.31,7.74,0.03
16.0756,2780.0,2784.36,2776.61,7.72,0.03
16.0864,2770.0,2783.66,2775.93,7.71,0.03
16.0973,2721.0,2782.96,2775.24,7.69,0.03
16.1082,2785.0,2782.27,2774.56,7.68,0.03
16.119,2826.0,2781.59,2773.88,7.68,0.03
16.1299,2734.0,2780.91,2773.21,7.68,0.03
16.1408,2790.0,2780.24,2772.54,7.68,0.03
16.1516,2766.0,2779.58,2771.87,7.68,0.03
16.1625,2835.0,2778.92,2771.21,7.69,0.03
16.1734,2856.0,2778.27,2770.55,7.7,0.03
16.1842,2738.0,2777.63,2769.89,7.71,0.03
16.1951,2785.0,2777.0,2769.24,7.73,0.03
16.206,2709.0,2776.37,2768.59,7.76,0.03
16.2168,2725.0,2775.76,2767.94,7.78,0.03
16.2277,2870.0,2775.15,2767.3,7.82,0.03
16.2386,2712.0,2774.55,2766.66,7.86,0.03
16.2494,2748.0,2773.97,2766.03,7.91,0.03
16.2603,2832.0,2773.39,2765.4,7.96,0.03
16.2712,2771.0,2772.82,2764.77,8.02,0.03
16.282,2800.0,2772.27,2764.15,8.09,0.03
16.2929,2767.0,2771.73,2763.53,8.17,0.03
16.3038,2811.0,2771.2,2762.91,8.26,0.03
16.3146,2758.0,2770.69,2762.3,8.35,0.03
16.3255,2742.0,2770.19,2761.69,8.46,0.03
16.3364,2840.0,2769.71,2761.09,8.59,0.03
16.3472,2753.0,2769.24,2760.49,8.72,0.03
16.3581,2812.0,2768.8,2759.89,8.88,0.03
16.369,2775.0,2768.37,2759.3,9.05,0.03
16.3798,2759.0,2767.97,2758.7,9.23,0.03
16.3907,2898.0,2767.59,2758.12,9.44,0.03
16.4016,2783.0,2767.0,2757.53,9.44,0.03
16.4124,2751.0,2766.66,2756.96,9.67,0.03
16.4233,2826.0,2766.34,2756.38,9.93,0.03
16.4342,2807.0,2766.06,2755.81,10.22,0.03
16.445,2786.0,2765.81,2755.24,10.54,0.03
16.4559,2767.0,2765.6,2754.67,10.9,0.03
16.4668,2801.0,2765.44,2754.11,11.3,0.03
16.4776,2866.0,2765.32,2753.55,11.73,0.03
16.4885,2719.0,2765.25,2753.0,12.22,0.03
16.4994,2741.0,2765.24,2752.45,12.76,0.03
16.5102,2759.0,2765.28,2751.9,13.35,0.03
16.5211,2776.0,2765.4,2751.36,14.01,0.03
16.532,2778.0,2765.58,2750.82,14.73,0.03
16.5428,2769.0,2765.84,2750.28,15.53,0.03
16.5537,2885.0,2766.19,2749.75,16.41,0.03
16.5646,2807.0,2766.63,2749.22,17.38,0.03
16.5754,2726.0,2767.17,2748.69,18.45,0.03
16.5863,2762.0,2767.82,2748.17,19.62,0.03
16.5972,2779.0,2768.6,2747.65,20.91,0.03
16.608,2729.0,2769.51,2747.14,22.34,0.03
16.6189,2763.0,2770.57,2746.63,23.92,0.03
16.6298,2824.0,2771.8,2746.12,25.65,0.03
16.6406,2807.0,2773.21,2745.61,27.56,0.03
16.6515,2691.0,2774.8,2745.11,29.66,0.03
16.6624,2855.0,2776.59,2744.62,31.95,0.03
16.6732,2763.0,2778.59,2744.12,34.44,0.03
16.6841,2785.0,2780.8,2743.63,37.13,0.03
16.695,2807.0,2783.2,2743.15,40.03,0.03
16.7058,2795.0,2785.8,2742.66,43.11,0.03
16.7167,2669.0,2788.58,2742.18,46.37,0.03
16.7276,2835.0,2791.51,2741.71,49.77,0.03
16.7384,2847.0,2794.57,2741.23,53.3,0.03
16.7493,2808.0,2797.71,2740.77,56.91,0.03
16.7602,2877.0,2800.88,2740.3,60.55,0.03
16.771,2714.0,2804.02,2739.84,64.15,0.03
16.7819,2809.0,2807.03,2739.38,67.62,0.03
16.7928,2865.0,2809.8,2738.92,70.84,0.03
16.8036,2726.0,2812.16,2738.47,73.66,0.03
16.8145,2813.0,2813.93,2738.02,75.87,0.03
16.8254,2790.0,2814.88,2737.58,77.27,0.03
16.8362,2779.0,2814.82,2737.14,77.65,0.03
16.8471,2785.0,2813.57,2736.7,76.83,0.03
16.858,2779.0,2811.08,2736.27,74.78,0.03
16.8688,2736.0,2807.44,2735.84,71.58,0.03
16.8797,2848.0,2802.83,2735.41,67.39,0.03
16.8906,2790.0,2797.51,2734.98,62.5,0.03
16.9014,2763.0,2791.76,2734.56,57.16,0.03
16.9123,2875.0,2785.85,2734.15,51.67,0.03
16.9232,2780.0,2780.06,2733.73,46.29,0.03
16.934,2786.0,2774.57,2733.32,41.22,0.03
16.9449,2801.0,2769.52,2732.92,36.58,0.03
16.9558,2747.0,2764.98,2732.51,32.44,0.03
16.9666,2801.0,2761.05,2732.11,28.91,0.03
16.9775,2728.0,2757.48,2731.71,25.74,0.03
16.9884,2732.0,2754.4,2731.32,23.05,0.03
16.9992,2730.0,2751.75,2730.93,20.79,0.03
17.0101,2781.0,2749.46,2730.54,18.89,0.03
17.021,2735.0,2747.48,2730.16,17.29,0.03
17.0318,2751.0,2745.77,2729.78,15.95,0.03
17.0427,2900.0,2744.27,2729.4,14.83,0.03
17.0536,2690.0,2742.95,2729.03,13.88,0.03
17.0644,2827.0,2741.78,2728.66,13.08,0.03
17.0753,2701.0,2740.73,2728.29,12.41,0.03
17.0861,2688.0,2739.79,2727.93,11.83,0.03
17.097,2785.0,2738.93,2727.57,11.33,0.03
17.1079,2713.0,2738.15,2727.21,10.9,0.03
17.1187,2778.0,2737.42,2726.86,10.53,0.03
17.1296,2816.0,2736.75,2726.51,10.21,0.03
17.1405,2723.0,2736.12,2726.16,9.93,0.03
17.1513,2777.0,2735.53,2725.82,9.68,0.03
17.1622,2700.0,2734.97,2725.48,9.46,0.03
17.1731,2866.0,2734.44,2725.14,9.27,0.03
17.1839,2639.0,2733.94,2724.8,9.1,0.03
17.1948,2662.0,2733.46,2724.47,8.95,0.03
17.2057,2727.0,2733.0,2724.15,8.82,0.03
17.2165,2668.0,2732.56,2723.82,8.71,0.03
17.2274,2813.0,2732.13,2723.5,8.6,0.03
17.2383,2804.0,2731.72,2723.18,8.51,0.03
17.2491,2755.0,2731.33,2722.86,8.43,0.03
17.26,2780.0,2730.94,2722.55,8.36,0.03
17.2709,2784.0,2730.57,2722.25,8.29,0.03
17.2817,2751.0,2730.21,2721.94,8.24,0.03
17.2926,2749.0,2729.86,2721.64,8.19,0.03
17.3035,2814.0,2729.52,2721.34,8.15,0.03
17.3143,2769.0,2729.19,2721.04,8.12,0.03
17.3252,2819.0,2728.87,2720.75,8.09,0.03
17.3361,2716.0,2728.55,2720.46,8.06,0.03
17.3469,2782.0,2728.25,2720.17,8.04,0.03
17.3578,2725.0,2727.95,2719.89,8.03,0.03
17.3687,2770.0,2727.66,2719.61,8.02,0.03
17.3795,2799.0,2727.37,2719.33,8.01,0.03
17.3904,2880.0,2727.09,2719.05,8.01,0.03
17.4013,2777.0,2726.82,2718.78,8.01,0.03
17.4121,2790.0,2726.56,2718.52,8.01,0.03
17.423,2841.0,2726.3,2718.25,8.02,0.03
17.4339,2792.0,2726.05,2717.99,8.03,0.03
17.4447,2767.0,2725.8,2717.73,8.04,0.03
17.4556,2854.0,2725.56,2717.47,8.06,0.03
17.4665,2748.0,2725.32,2717.22,8.07,0.03
17.4773,2708.0,2725.1,2716.97,8.1,0.03
17.4882,2784.0,2724.87,2716.72,8.12,0.03
17.4991,2776.0,2724.65,2716.48,8.14,0.03
17.5099,2771.0,2724.44,2716.23,8.17,0.03
17.5208,2775.0,2724.23,2716.0,8.2,0.03
17.5317,2797.0,2724.03,2715.76,8.24,0.03
17.5425,2790.0,2723.83,2715.53,8.27,0.03
17.5534,2684.0,2723.61,2715.3,8.28,0.03
17.5643,2786.0,2723.43,2715.07,8.32,0.03
17.5751,2723.0,2723.24,2714.85,8.36,0.03
17.586,2846.0,2723.07,2714.63,8.41,0.03
17.5969,2712.0,2722.89,2714.41,8.45,0.03
17.6077,2875.0,2722.73,2714.19,8.5,0.03
17.6186,2821.0,2722.56,2713.98,8.55,0.03
17.6295,2807.0,2722.41,2713.77,8.6,0.03
17.6403,2844.0,2722.25,2713.56,8.66,0.03
17.6512,2787.0,2722.1,2713.36,8.71,0.03
17.6621,2864.0,2721.96,2713.16,8.77,0.03
17.6729,2808.0,2721.82,2712.96,8.83,0.03
17.6838,2759.0,2721.69,2712.76,8.89,0.03
17.6947,2927.0,2721.56,2712.57,8.96,0.03
17.7055,2828.0,2721.44,2712.38,9.02,0.03
17.7164,2752.0,2721.32,2712.19,9.09,0.03
17.7273,2768.0,2721.21,2712.01,9.17,0.03
17.7381,2779.0,2721.1,2711.83,9.24,0.03
17.749,2789.0,2721.0,2711.65,9.32,0.03
17.7599,2747.0,2720.9,2711.47,9.39,0.03
17.7707,2817.0,2720.81,2711.3,9.48,0.03
17.7816,2870.0,2720.72,2711.13,9.56,0.03
17.7925,2783.0,2720.64,2710.96,9.65,0.03
17.8033,2832.0,2720.56,2710.79,9.74,0.03
17.8142,2730.0,2720.49,2710.63,9.83,0.03
17.8251,2846.0,2720.43,2710.47,9.92,0.03
17.8359,2773.0,2720.37,2710.31,10.02,0.03
17.8468,2886.0,2720.32,2710.16,10.12,0.03
17.8577,2816.0,2720.27,2710.01,10.23,0.03
17.8685,2786.0,2720.23,2709.86,10.33,0.03
17.8794,2763.0,2720.19,2709.71,10.45,0.03
17.8903,2764.0,2720.16,2709.57,10.56,0.03
17.9011,2795.0,2720.14,2709.42,10.68,0.03
17.912,2732.0,2720.12,2709.29,10.8,0.03
17.9229,2720.0,2720.11,2709.15,10.92,0.03
17.9337,2774.0,2720.1,2709.02,11.05,0.03
17.9446,2689.0,2720.1,2708.88,11.18,0.03
17.9555,2752.0,2720.11,2708.75,11.32,0.03
17.9663,2681.0,2720.12,2708.63,11.46,0.03
17.9772,2658.0,2720.15,2708.5,11.61,0.03
17.9881,2672.0,2720.17,2708.38,11.76,0.03
17.9989,2715.0,2720.21,2708.26,11.91,0.03
18.0098,2746.0,2720.25,2708.15,12.07,0.03
18.0207,2702.0,2720.3,2708.03,12.24,0.03
18.0315,2725.0,2720.36,2707.92,12.41,0.03
18.0424,2656.0,2720.43,2707.81,12.58,0.03
18.0533,2752.0,2720.5,2707.71,12.76,0.03
18.0641,2701.0,2720.59,2707.6,12.95,0.03
18.075,2632.0,2720.68,2707.5,13.14,0.03
18.0859,2691.0,2720.78,2707.4,13.34,0.03
18.0967,2664.0,2720.89,2707.3,13.55,0.03
18.1076,2599.0,2721.01,2707.21,13.76,0.03
18.1185,2706.0,2721.14,2707.12,13.99,0.03
18.1293,2657.0,2721.28,2707.03,14.21,0.03
18.1402,2715.0,2721.42,2706.94,14.45,0.03
18.1511,2711.0,2721.45,2706.85,14.56,0.03
18.1619,2735.0,2721.62,2706.77,14.81,0.03
18.1728,2749.0,2721.79,2706.69,15.07,0.03
18.1837,2789.0,2721.98,2706.61,15.33,0.03
18.1945,2758.0,2722.18,2706.54,15.61,0.03
18.2054,2718.0,2722.39,2706.46,15.9,0.03
18.2163,2667.0,2722.62,2706.39,16.2,0.03
18.2271,2745.0,2722.86,2706.32,16.51,0.03
18.238,2670.0,2723.12,2706.25,16.83,0.03
18.2489,2652.0,2723.38,2706.19,17.16,0.03
18.2597,2696.0,2723.67,2706.13,17.51,0.03
18.2706,2630.0,2723.97,2706.07,17.87,0.03
18.2815,2661.0,2724.29,2706.01,18.25,0.03
18.2923,2593.0,2724.63,2705.95,18.64,0.03
18.3032,2698.0,2724.98,2705.9,19.05,0.04
18.3141,2678.0,2725.36,2705.85,19.48,0.04
18.3249,2750.0,2725.75,2705.8,19.92,0.04
18.3358,2674.0,2726.17,2705.75,20.39,0.04
18.3467,2694.0,2726.62,2705.71,20.88,0.04
18.3575,2680.0,2727.08,2705.66,21.39,0.04
18.3684,2639.0,2727.58,2705.62,21.92,0.04
18.3793,2710.0,2728.1,2705.58,22.48,0.04
18.3901,2736.0,2728.65,2705.55,23.07,0.04
18.401,2661.0,2729.23,2705.51,23.69,0.04
18.4119,2537.0,2729.85,2705.48,24.33,0.04
18.4227,2695.0,2730.5,2705.45,25.02,0.04
18.4336,2674.0,2731.19,2705.42,25.74,0.04
18.4445,2553.0,2731.92,2705.39,26.5,0.04
18.4553,2618.0,2732.7,2705.37,27.3,0.04
18.4662,2714.0,2733.52,2705.35,28.14,0.04
18.4771,2675.0,2734.4,2705.33,29.04,0.04
18.4879,2719.0,2735.33,2705.31,29.99,0.04
18.4988,2630.0,2736.32,2705.29,30.99,0.04
18.5097,2583.0,2737.37,2705.28,32.06,0.04
18.5205,2695.0,2738.5,2705.26,33.2,0.04
18.5314,2682.0,2739.7,2705.25,34.41,0.04
18.5423,2641.0,2740.98,2705.24,35.7,0.04
18.5531,2633.0,2742.35,2705.24,37.08,0.04
18.564,2716.0,2743.82,2705.23,38.55,0.04
18.5749,2674.0,2745.4,2705.23,40.13,0.04
18.5857,2608.0,2747.09,2705.23,41.83,0.04
18.5966,2697.0,2748.92,2705.23,43.65,0.04
18.6075,2777.0,2750.89,2705.23,45.62,0.04
18.6183,2748.0,2753.02,2705.24,47.74,0.04
18.6292,2758.0,2755.32,2705.24,50.04,0.04
18.6401,2755.0,2757.81,2705.25,52.52,0.04
18.6509,2688.0,2760.52,2705.26,55.22,0.04
18.6618,2706.0,2763.46,2705.27,58.15,0.04
18.6727,2717.0,2766.67,2705.29,61.35,0.04
18.6835,2583.0,2770.18,2705.3,64.84,0.04
18.6944,2679.0,2774.02,2705.32,68.66,0.04
18.7052,2757.0,2778.23,2705.34,72.85,0.04
18.7161,2694.0,2782.85,2705.36,77.45,0.04
18.727,2719.0,2787.94,2705.38,82.52,0.04
18.7378,2631.0,2793.54,2705.41,88.1,0.04
18.7487,2913.0,2799.74,2705.43,94.27,0.04
18.7596,2755.0,2806.59,2705.46,101.09,0.04
18.7704,2694.0,2808.91,2705.49,103.38,0.04
18.7813,2872.0,2816.86,2705.52,111.31,0.04
18.7922,2750.0,2825.71,2705.55,120.12,0.04
18.803,2733.0,2835.57,2705.58,129.95,0.04
18.8139,2604.0,2846.57,2705.62,140.91,0.04
18.8248,2723.0,2858.84,2705.66,153.15,0.04
18.8356,2772.0,2872.54,2705.7,166.8,0.04
18.8465,2805.0,2887.83,2705.74,182.06,0.04
18.8574,2933.0,2904.9,2705.78,199.09,0.04
18.8682,2916.0,2923.95,2705.82,218.09,0.04
18.8791,2918.0,2945.2,2705.87,239.29,0.04
18.89,2966.0,2968.89,2705.92,262.93,0.04
18.9008,2878.0,2995.29,2705.97,289.29,0.04
18.9117,2869.0,3024.71,2706.02,318.66,0.04
18.9226,2995.0,3057.49,2706.07,351.39,0.04
18.9334,3011.0,3094.02,2706.12,387.86,0.04
18.9443,3111.0,3134.69,2706.18,428.47,0.04
18.9552,3145.0,3179.93,2706.23,473.66,0.04
18.966,3111.0,3230.15,2706.29,523.82,0.04
18.9769,3347.0,3285.68,2706.35,579.29,0.04
18.9878,3252.0,3346.76,2706.41,640.32,0.04
18.9986,3370.0,3413.53,2706.47,707.02,0.04
19.0095,3530.0,3485.91,2706.53,779.34,0.04
19.0204,3504.0,3563.73,2706.6,857.1,0.04
19.0312,3637.0,3646.67,2706.67,939.97,0.04
19.0421,3843.0,3734.12,2706.73,1027.35,0.04
19.053,3993.0,3825.36,2706.8,1118.52,0.04
19.0638,3975.0,3919.32,2706.87,1212.41,0.04
19.0747,4228.0,4014.63,2706.95,1307.65,0.04
19.0856,4327.0,4109.5,2707.02,1402.44,0.04
19.0964,4305.0,4201.47,2707.09,1494.34,0.04
19.1073,4378.0,4287.52,2707.17,1580.31,0.04
19.1182,4391.0,4363.62,2707.25,1656.33,0.04
19.129,4571.0,4424.93,2707.33,1717.57,0.04
19.1399,4750.0,4465.94,2707.41,1758.5,0.04
19.1508,4667.0,4481.41,2707.49,1773.88,0.04
19.1616,4560.0,4467.43,2707.57,1759.83,0.04
19.1725,4589.0,4422.85,2707.65,1715.16,0.04
19.1834,4454.0,4349.7,2707.74,1641.92,0.04
19.1942,4365.0,4252.61,2707.83,1544.75,0.04
19.2051,4290.0,4137.64,2707.91,1429.69,0.04
19.216,4053.0,4011.28,2708.0,1303.24,0.04
19.2268,3940.0,3879.99,2708.09,1171.87,0.04
19.2377,3776.0,3749.95,2708.18,1041.73,0.04
19.2486,3588.0,3626.46,2708.28,918.15,0.04
19.2594,3604.0,3513.38,2708.37,804.97,0.04
19.2703,3271.0,3413.06,2708.46,704.56,0.04
19.2812,3313.0,3326.43,2708.56,617.83,0.04
19.292,3076.0,3253.3,2708.66,544.61,0.04
19.3029,3167.0,3192.81,2708.76,484.02,0.04
19.3138,3056.0,3143.71,2708.86,434.82,0.04
19.3246,3112.0,3104.56,2708.96,395.57,0.04
19.3355,3007.0,3074.0,2709.06,364.91,0.04
19.3464,3051.0,3050.79,2709.16,341.59,0.04
19.3572,3051.0,3033.88,2709.26,324.57,0.04
19.3681,2923.0,3022.42,2709.37,313.01,0.04
19.379,2905.0,3015.75,2709.48,306.23,0.04
19.3898,2898.0,3013.38,2709.58,303.75,0.04
19.4007,3081.0,3014.96,2709.69,305.23,0.04
19.4116,3044.0,3020.25,2709.8,310.41,0.04
19.4224,3183.0,3021.57,2709.91,311.62,0.04
19.4333,3103.0,3033.89,2710.02,323.83,0.04
19.4442,3280.0,3049.84,2710.14,339.67,0.04
19.455,3218.0,3069.51,2710.25,359.23,0.04
19.4659,3280.0,3093.04,2710.36,382.64,0.04
19.4768,3309.0,3120.54,2710.48,410.02,0.04
19.4876,3347.0,3152.1,2710.59,441.47,0.04
19.4985,3397.0,3187.74,2710.71,476.99,0.04
19.5094,3459.0,3227.42,2710.83,516.55,0.04
19.5202,3594.0,3271.0,2710.95,560.01,0.04
19.5311,3673.0,3318.23,2711.07,607.12,0.04
19.542,3731.0,3368.79,2711.19,657.56,0.04
19.5528,3967.0,3422.2,2711.31,710.85,0.04
19.5637,3948.0,3477.85,2711.43,766.37,0.04
19.5746,3975.0,3534.88,2711.56,823.29,0.04
19.5854,3915.0,3592.24,2711.68,880.52,0.04
19.5963,4225.0,3648.53,2711.81,936.68,0.04
19.6072,4232.0,3701.9,2711.93,989.93,0.04
19.618,4374.0,3750.04,2712.06,1037.94,0.04
19.6289,4239.0,3790.04,2712.19,1077.81,0.04
19.6398,4244.0,3818.54,2712.32,1106.19,0.04
19.6506,4247.0,3832.13,2712.45,1119.64,0.04
19.6615,4179.0,3827.99,2712.58,1115.37,0.04
19.6724,4133.0,3804.77,2712.71,1092.02,0.04
19.6832,4074.0,3763.12,2712.84,1050.23,0.04
19.6941,3939.0,3705.46,2712.97,992.44,0.04
19.705,4004.0,3635.34,2713.11,922.19,0.04
19.7158,3780.0,3556.68,2713.24,843.4,0.04
19.7267,3678.0,3473.45,2713.38,760.03,0.04
19.7376,3501.0,3389.49,2713.51,675.94,0.04
19.7484,3411.0,3308.26,2713.65,594.57,0.04
19.7593,3282.0,3232.53,2713.79,518.71,0.04
19.7702,3281.0,3164.1,2713.93,450.14,0.04
19.781,3037.0,3103.83,2714.06,389.73,0.04
19.7919,3123.0,3051.82,2714.2,337.58,0.04
19.8028,2990.0,3007.64,2714.34,293.26,0.04
19.8136,2979.0,2970.53,2714.48,256.01,0.04
19.8245,2980.0,2939.57,2714.62,224.91,0.04
19.8354,2740.0,2913.83,2714.77,199.02,0.04
19.8462,2800.0,2892.4,2714.91,177.45,0.04
19.8571,2858.0,2874.52,2715.05,159.43,0.04
19.868,2805.0,2859.53,2715.2,144.3,0.04
19.8788,2764.0,2846.9,2715.34,131.52,0.04
19.8897,2848.0,2836.18,2715.49,120.66,0.04
19.9006,2768.0,2827.04,2715.63,111.37,0.04
19.9114,2735.0,2819.2,2715.78,103.38,0.04
19.9223,2668.0,2812.43,2715.92,96.46,0.04
19.9332,2726.0,2806.56,2716.07,90.44,0.04
19.944,2684.0,2801.44,2716.22,85.18,0.04
19.9549,2678.0,2796.96,2716.37,80.55,0.04
19.9658,2698.0,2793.03,2716.52,76.47,0.04
19.9766,2694.0,2789.57,2716.67,72.86,0.04
19.9875,2632.0,2786.51,2716.82,69.65,0.04
19.9984,2684.0,2783.81,2716.97,66.8,0.04
20.0092,2675.0,2781.42,2717.12,64.26,0.04
20.0201,2681.0,2779.3,2717.27,61.99,0.04
20.031,2602.0,2777.42,2717.42,59.96,0.04
20.0418,2689.0,2775.76,2717.57,58.15,0.04
20.0527,2605.0,2774.3,2717.73,56.53,0.04
20.0636,2682.0,2773.01,2717.88,55.09,0.04
20.0744,2636.0,2771.88,2718.03,53.81,0.04
20.0853,2671.0,2770.58,2718.19,52.35,0.04
20.0962,2714.0,2769.73,2718.34,51.34,0.04
20.107,2661.0,2769.0,2718.5,50.46,0.04
20.1179,2698.0,2768.38,2718.65,49.69,0.04
20.1288,2675.0,2767.88,2718.81,49.03,0.04
20.1396,2775.0,2767.48,2718.97,48.47,0.04
20.1505,2717.0,2767.18,2719.12,48.02,0.04
20.1614,2687.0,2766.97,2719.28,47.65,0.04
20.1722,2609.0,2766.86,2719.44,47.38,0.04
20.1831,2675.0,2766.84,2719.59,47.2,0.04
20.194,2761.0,2766.9,2719.75,47.11,0.04
20.2048,2709.0,2767.06,2719.91,47.1,0.04
20.2157,2726.0,2767.3,2720.07,47.19,0.04
20.2266,2722.0,2767.63,2720.23,47.37,0.04
20.2374,2725.0,2768.06,2720.39,47.63,0.04
20.2483,2667.0,2768.58,2720.55,48.0,0.04
20.2592,2676.0,2769.21,2720.71,48.46,0.04
20.27,2599.0,2769.93,2720.87,49.02,0.04
20.2809,2740.0,2770.77,2721.03,49.7,0.04
20.2917,2625.0,2771.72,2721.19,50.49,0.04
20.3026,2702.0,2772.81,2721.35,51.41,0.04
20.3135,2734.0,2774.02,2721.51,52.47,0.04
20.3243,2555.0,2775.39,2721.67,53.68,0.04
20.3352,2707.0,2776.92,2721.83,55.04,0.04
20.3461,2714.0,2778.62,2721.99,56.59,0.04
20.3569,2707.0,2780.52,2722.16,58.33,0.04
20.3678,2758.0,2782.64,2722.32,60.28,0.04
20.3787,2706.0,2784.99,2722.48,62.47,0.04
20.3895,2688.0,2787.61,2722.64,64.93,0.04
20.4004,2763.0,2790.52,2722.81,67.68,0.04
20.4113,2789.0,2793.76,2722.97,70.75,0.04
20.4221,2763.0,2797.37,2723.13,74.19,0.04
20.433,2765.0,2801.37,2723.3,78.03,0.04
20.4439,2757.0,2805.83,2723.46,82.33,0.04
20.4547,2740.0,2810.78,2723.62,87.12,0.04
20.4656,2865.0,2816.28,2723.79,92.45,0.04
20.4765,2752.0,2822.39,2723.95,98.39,0.04
20.4873,2809.0,2829.15,2724.11,104.99,0.04
20.4982,2804.0,2836.63,2724.28,112.3,0.04
20.5091,2849.0,2844.88,2724.44,120.39,0.04
20.5199,2764.0,2853.97,2724.61,129.32,0.04
20.5308,2709.0,2863.97,2724.77,139.16,0.04
20.5417,2919.0,2874.96,2724.94,149.98,0.04
20.5525,2854.0,2887.0,2725.1,161.85,0.04
20.5634,2857.0,2900.15,2725.26,174.84,0.04
20.5743,3004.0,2914.45,2725.43,188.98,0.04
20.5851,2983.0,2929.93,2725.59,204.29,0.04
20.596,2985.0,2946.55,2725.76,220.75,0.04
20.6069,2953.0,2964.27,2725.92,238.3,0.04
20.6177,2984.0,2982.98,2726.09,256.85,0.04
20.6286,2905.0,3002.57,2726.25,276.27,0.04
20.6395,2894.0,3022.87,2726.42,296.41,0.04
20.6503,3058.0,3043.72,2726.58,317.09,0.04
20.6612,3029.0,3064.99,2726.74,338.2,0.04
20.6721,2995.0,3086.55,2726.91,359.6,0.04
